22.319,normal_study,0.21983,0.26688,0.24336
22.383,normal_study,0.22785,0.25984,0.24384
22.451,normal_study,0.23181,0.26065,0.24623
22.522,normal_study,0.23104,0.26174,0.24639
22.595,normal_study,0.22954,0.25730,0.24342
22.675,normal_study,0.23552,0.26239,0.24895
22.793,normal_study,0.22891,0.25896,0.24394
22.861,normal_study,0.23711,0.26209,0.24960
22.929,normal_study,0.23523,0.26019,0.24771
22.990,normal_study,0.23578,0.24868,0.24223
23.058,normal_study,0.22791,0.25351,0.24071
23.124,normal_study,0.14240,0.19749,0.16995
23.194,normal_study,0.13212,0.20933,0.17072
23.261,normal_study,0.14710,0.20516,0.17613
23.293,normal_study,0.13055,0.20997,0.17026
23.328,normal_study,0.17432,0.20905,0.19168
23.365,normal_study,0.20967,0.23124,0.22046
23.405,normal_study,0.21756,0.23928,0.22842
23.476,normal_study,0.22522,0.24772,0.23647
23.552,normal_study,0.20734,0.24840,0.22787
23.597,normal_study,0.21245,0.25259,0.23252
23.669,normal_study,0.21875,0.24956,0.23415
23.729,normal_study,0.21272,0.25227,0.23249
23.800,normal_study,0.21761,0.25592,0.23677
23.869,normal_study,0.22278,0.26077,0.24178
23.933,normal_study,0.22205,0.25834,0.24019
23.964,normal_study,0.22024,0.25239,0.23631
23.999,normal_study,0.23127,0.25291,0.24209
24.035,normal_study,0.22583,0.25468,0.24026
24.070,normal_study,0.22269,0.25249,0.23759
24.106,normal_study,0.22303,0.24148,0.23225
24.142,normal_study,0.20572,0.23704,0.22138
24.177,normal_study,0.21679,0.25606,0.23643
24.212,normal_study,0.21557,0.25173,0.23365
24.247,normal_study,0.22485,0.24367,0.23426
24.283,normal_study,0.21810,0.25158,0.23484
24.319,normal_study,0.22518,0.25211,0.23865
24.354,normal_study,0.22769,0.25255,0.24012
24.389,normal_study,0.22909,0.25952,0.24430
24.424,normal_study,0.22483,0.26014,0.24249
24.459,normal_study,0.22184,0.24759,0.23472
24.494,normal_study,0.22515,0.24586,0.23550
24.530,normal_study,0.19618,0.22377,0.20997
24.564,normal_study,0.14631,0.20611,0.17621
24.600,normal_study,0.13912,0.22272,0.18092
24.636,normal_study,0.16321,0.22253,0.19287
24.671,normal_study,0.13115,0.23580,0.18348
24.708,normal_study,0.13064,0.21092,0.17078
24.742,normal_study,0.13899,0.20672,0.17285
24.778,normal_study,0.15058,0.20487,0.17772
24.813,normal_study,0.13467,0.21834,0.17650
24.848,normal_study,0.15519,0.21154,0.18337
24.884,normal_study,0.14503,0.21059,0.17781
24.920,normal_study,0.14982,0.21639,0.18311
24.954,normal_study,0.14120,0.20944,0.17532
24.989,normal_study,0.11976,0.21152,0.16564
25.025,normal_study,0.14083,0.21132,0.17608
25.060,normal_study,0.12707,0.20414,0.16560
25.095,normal_study,0.11532,0.21736,0.16634
25.131,normal_study,0.13665,0.21301,0.17483
25.166,normal_study,0.13050,0.21531,0.17291
25.201,normal_study,0.13483,0.21409,0.17446
25.237,normal_study,0.13515,0.21104,0.17310
